jockey_code,register_del_flag,register_del_date,jockey_name,jockey_kana,jockey_name_short,area_code,area_name,birthday,first_ride_year,apprentice_class,stable_code,jockey_comment,comment_date,year_leading,year_turf_wr,year_special_w,last_leading,last_turf_wr,last_special_w,data_date,year_turf_1st,year_turf_2nd,year_turf_3rd,year_turf_out,year_dirt_1st,year_dirt_2nd,year_dirt_3rd,year_dirt_out,last_turf_1st,last_turf_2nd,last_turf_3rd,last_turf_out,last_dirt_1st,last_dirt_2nd,last_dirt_3rd,last_dirt_out,total_turf_1st,total_turf_2nd,total_turf_3rd,total_turf_out,total_dirt_1st,total_dirt_2nd,total_dirt_3rd,total_dirt_out
70185,1,19990405,Ｗ．ハーネッ,Ｗ．ハーネット,ハーネ,3,豪州,19680810,1999,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70186,1,20040607,Ｗ．ライ,Ｗ．ライ,ラ　イ,3,香港,19731212,2004,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70189,1,20000417,Ａ．キングズ,Ａ．キングズリーＪｒ．,キング,3,米国,19720815,2000,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70190,1,20000417,Ｃ．ルウェル,Ｃ．ルウェルン,ルウェ,3,英国,19650729,2000,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70191,1,20020415,Ｎ．ウィリア,Ｎ．ウィリアムソン,ウィリ,3,英国,19690116,2002,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70192,1,20000417,Ｔ．ドゥーメ,Ｔ．ドゥーメン,ドゥー,3,仏国,19790426,2000,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70193,1,20000417,Ｃ．ゴンボー,Ｃ．ゴンボー,ゴンボ,3,仏国,19681218,2000,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70194,1,20000417,Ｐ．カーベリ,Ｐ．カーベリー,カーベ,3,愛国,19740209,2000,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70195,0,20070416,Ｂ．スコット,Ｂ．スコット,スコッ,3,豪州,19710113,2007,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70196,1,20000724,Ｆ．サンチェ,Ｆ．サンチェス,サンチ,3,仏国,19740901,2000,0,,豪腕でズブい馬もなんのその,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70197,1,20070604,Ｒ．フラッド,Ｒ．フラッド,フラッ,3,香港,19641204,2007,0,,日本の競馬に順応、短期免許で来ればいいの,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70198,1,20000724,Ａ．クルホー,Ａ．クルホーン,クルホ,3,独国,19691226,2000,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70199,1,20000724,Ｋ．ウッドバ,Ｋ．ウッドバーン,ウッド,3,独国,19570717,2000,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70200,1,20000807,Ｂ．アン,Ｂ．アン,ア　ン,3,外国,19660120,2000,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70201,1,20000807,Ｐ．ナームジ,Ｐ．ナームジュム,ナーム,3,泰国,19840626,2000,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70202,1,20000807,Ａ．アルカシ,Ａ．アルカシッドＪｒ．,アルカ,3,比国,19640424,2000,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70203,1,20000807,Ｃ．チェン,Ｃ．チェン,チェン,3,外国,19800328,2000,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70204,1,20010214,Ｄ．ハリソン,Ｄ．ハリソン,ハリソ,3,英国,19720708,2000,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70205,1,20021125,Ｄ．フローレ,Ｄ．フローレス,フロー,3,米国,19680205,2002,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70206,1,20030331,Ｊ．ヴァルデ,Ｊ．ヴァルディヴィアＪｒ．,ヴァル,3,米国,19741208,2003,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70207,0,20241124,Ｃ．スミヨン,Ｃ．スミヨン,スミヨ,3,仏国,19810604,2024,0,,位置取り文句なく、豪腕売り,20021028,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70208,1,20020808,Ｅ．ラム,Ｅ．ラム,ラ　ム,3,新国,19681128,2002,0,,日本の障害騎手に混じれば技術は断然上,20021028,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70209,1,20020415,Ｓ．ミラー,Ｓ．ミラー,ミラー,3,外国,19680807,2002,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70210,1,20110606,Ｗ．マーウィ,Ｗ．マーウィング,マーウ,3,香港,19700414,2011,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70211,1,20010912,Ｃ．マンス,Ｃ．マンス,マンス,3,豪州,19690517,2001,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70212,1,20011029,Ｄ．ソレンソ,Ｄ．ソレンソン,ソレン,3,米国,19580306,2001,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70213,0,20091206,Ａ．スボリッ,Ａ．スボリッチ,スボリ,3,独国,19710811,2009,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70214,0,20031201,Ｖ．エスピノ,Ｖ．エスピノーザ,Ｖエス,3,米国,19720523,2003,0,,騎乗停止食らって即帰国,20021028,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70215,0,20081208,Ｅ．プラード,Ｅ．プラード,プラー,3,米国,19670612,2008,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70216,0,20051205,Ｋ．ファロン,Ｋ．ファロン,ファロ,3,愛国,19650222,2005,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70217,0,20181001,Ｂ．プレブル,Ｂ．プレブル,プレブ,3,香港,19770923,2018,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70218,1,20011203,Ｍ．ウォーカ,Ｍ．ウォーカー,ウォー,3,新国,19840427,2001,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70219,1,20020415,Ｗ．ヒルス,Ｗ．ヒルス,ヒルス,3,新国,19620622,2002,0,,日本の障害騎手に混じれば技術は断然上,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70220,1,20020224,Ｇ．ビエトリ,Ｇ．ビエトリーニ,ビエト,3,伊国,19730601,2002,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70221,1,20020526,Ｂ．ドイル,Ｂ．ドイル,Ｂドイ,3,英国,19720830,2002,0,,慣れるまで時間掛かったが、今後は期待,20021225,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70222,1,20050418,Ｃ．ソーント,Ｃ．ソーントン,ソーン,3,新国,19660818,2005,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70223,0,20050418,Ｆ．バラオ,Ｆ．バラオ,バラオ,3,仏国,19720311,2005,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70224,1,20020415,Ｄ．ベラ,Ｄ．ベラ,ベラ,3,,19770513,2002,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70225,0,20190827,Ｌ．オールプ,Ｌ．オールプレス,オール,3,新国,19750520,2019,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70226,1,20020415,Ｔ．マーフィ,Ｔ．マーフィー,マーフ,3,英国,19740820,2002,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70228,1,20030421,Ｒ．グリーン,Ｒ．グリーン,グリー,3,英国,19700206,2003,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70229,1,20020603,Ｓ．イム,Ｓ．イム,イ　ム,3,香港,19730527,2002,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70230,1,20040419,Ｒ．ロケット,Ｒ．ロケット,ロケッ,3,新国,19720126,2004,0,,病気で乗り替りあり。虚弱体質？,20021028,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70231,0,20101129,Ｄ．ボニヤ,Ｄ．ボニヤ,ボニヤ,3,仏国,19730929,2010,0,,武豊いわく、長距離の名手,20021028,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70232,0,20180325,Ｄ．バルジュ,Ｄ．バルジュー,バルジ,3,伊国,19760824,2018,0,,内枠での捌きに技感じる,20021209,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70233,0,20111003,Ｆ．コーツィ,Ｆ．コーツィー,コーツ,3,香港,19590307,2011,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70234,0,00000000,Ｃ．ルメール,Ｃ．ルメール,ルメー,2,,19790520,2015,0,,日本に順応すれば、もっと勝てる,20021209,1.0,15.0,5.0,1.0,43.0,11.0,20260328,,,,,,,,,140.0,111.0,67.0,203.0,,,,,,,,,,,,
70235,1,20030421,Ｆ．リヒ,Ｆ．リヒ,リ　ヒ,3,愛国,19720919,2003,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70236,1,20030421,Ｊ．ティザー,Ｊ．ティザード,ティザ,3,英国,19791213,2003,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70237,0,20061127,Ｔ．ジレ,Ｔ．ジレ,ジ　レ,3,仏国,19691220,2006,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70238,0,20031201,Ｓ．キング,Ｓ．キング,キング,3,豪州,19691105,2003,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70239,0,20031201,Ｊ．コート,Ｊ．コート,コート,3,米国,19601123,2003,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70240,1,20040225,Ｌ．デマリア,Ｌ．デマリア,デマリ,3,伊国,19700519,2003,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70241,0,20040427,Ｔ．フォリー,Ｔ．フォリー,フォリ,3,米国,19800629,2004,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70242,1,20040329,Ｊ．ラスボン,Ｊ．ラスボン,ラスボ,3,新国,19800827,2004,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70243,0,20040419,Ａ．トリンダ,Ａ．トリンダー,トリン,3,豪州,19790910,2004,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70244,0,20241223,Ｒ．ムーア,Ｒ．ムーア,ムーア,3,英国,19830918,2024,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70245,0,20040607,Ｉ．プーグリ,Ｉ．プーグリシ,プーグ,3,米国,19740415,2004,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70246,1,20070416,Ｊ．リデル,Ｊ．リデル,リデル,3,新国,19780917,2007,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70247,0,20041122,Ｐ．ロビンソ,Ｐ．ロビンソン,ロビン,3,英国,19610110,2004,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70248,0,20151130,Ｓ．パスキエ,Ｓ．パスキエ,パスキ,3,仏国,19780117,2015,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70249,0,20041129,Ｍ．ドワイヤ,Ｍ．ドワイヤー,ドワイ,3,英国,19750628,2004,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70250,0,20160829,Ｊ．スペンサ,Ｊ．スペンサー,スペン,3,英国,19800608,2016,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70251,0,20180827,Ｉ．メンディ,Ｉ．メンディザバル,メンデ,3,仏国,19740502,2018,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70252,0,20060702,Ｇ．ボス,Ｇ．ボス,ボ　ス,3,豪州,19690821,2006,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70253,1,20050606,Ａ．デルペッ,Ａ．デルペッチ,デルペ,3,香港,19690210,2005,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70254,0,20111205,Ｒ．ドミンゲ,Ｒ．ドミンゲス,ドミン,3,米国,19761124,2011,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70255,0,20051128,Ｅ．コア,Ｅ．コア,コ　ア,3,米国,19710215,2005,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70256,0,20180827,Ｒ．ベハラー,Ｒ．ベハラーノ,ベハラ,3,米国,19820623,2018,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70257,1,20061119,Ｌ．イネス,Ｌ．イネス,イネス,3,新国,19780403,2006,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70258,0,20070108,Ｍ．モンテリ,Ｍ．モンテリーゾ,モンテ,3,伊国,19790701,2007,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70259,0,20060327,Ｈ．テリアン,Ｈ．テリアン,テリア,3,仏国,19750730,2006,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70260,1,20070416,Ｉ．ラプトン,Ｉ．ラプトン,ラプト,3,新国,19781130,2007,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70261,1,20060605,Ｄ．ダン,Ｄ．ダン,ダ　ン,3,香港,19730608,2006,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70262,0,20061002,Ｊ．フォード,Ｊ．フォード,フォー,3,豪州,19831124,2006,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70263,0,20250826,Ｃ．ウィリア,Ｃ．ウィリアムズ,ウィリ,3,豪州,19770523,2025,0,,,,,,,,1.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70264,0,20101115,Ｊ．カステリ,Ｊ．カステリャーノ,カステ,3,米国,19771023,2010,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70265,0,20070604,Ｎ．キャロウ,Ｎ．キャロウ,キャロ,3,豪州,19750226,2007,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70266,0,20071126,Ｊ．タラモ,Ｊ．タラモ,タラモ,3,米国,19900112,2007,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70267,0,20071126,Ｔ．ムンドリ,Ｔ．ムンドリー,ムンド,3,独国,19710312,2007,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70268,0,20071126,Ｅ．アハーン,Ｅ．アハーン,アハー,3,愛国,19771206,2007,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70269,0,20190827,Ｊ．ルパルー,Ｊ．ルパルー,ルパル,3,米国,19830715,2019,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70270,0,20080421,Ｐ．ヤング,Ｐ．ヤング,ヤング,3,米国,19760212,2008,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70271,0,20080421,Ｃ．ピユー,Ｃ．ピユー,ピユー,3,仏国,19670415,2008,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70272,1,20080609,Ｏ．ドゥルー,Ｏ．ドゥルーズ,ドゥル,3,香港,19720419,2008,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70273,0,20081117,Ａ．ヘルフェ,Ａ．ヘルフェンバイン,ヘルフ,3,仏国,19670723,2008,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70274,0,20081124,Ｓ．キャラハ,Ｓ．キャラハン,キャラ,3,加国,19700821,2008,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70276,0,20081208,Ｃ．ヴェラス,Ｃ．ヴェラスケス,ヴェラ,3,米国,19680928,2008,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70277,0,20091207,Ｇ．ゴメス,Ｇ．ゴメス,ゴメス,3,米国,19720101,2009,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70278,0,20081208,Ａ．ガルシア,Ａ．ガルシア,ガルシ,3,米国,19851002,2008,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70279,0,20081208,Ｂ．シン,Ｂ．シン,シ　ン,3,豪州,19870926,2008,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70280,0,20251123,Ｍ．ザーラ,Ｍ．ザーラ,ザーラ,3,豪州,19820627,2025,0,,,,,,,,0.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70281,0,20170828,Ａ．クラスト,Ａ．クラストゥス,クラス,3,仏国,19850407,2017,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70282,0,20091130,Ｄ．コーエン,Ｄ．コーエン,コーエ,3,米国,19841029,2009,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70283,0,20091207,Ｃ．ボレル,Ｃ．ボレル,ボレル,3,米国,19661107,2009,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70284,0,20091206,Ｒ．マラージ,Ｒ．マラージ,マラー,3,米国,19850709,2009,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70285,0,20100329,Ｔ．ウェルズ,Ｔ．ウェルズ,ウェル,3,豪州,19860210,2010,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70286,0,20240604,Ｚ．パートン,Ｚ．パートン,パート,3,香港,19830103,2024,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70287,0,20160726,Ｍ．デュプレ,Ｍ．デュプレシス,デュプ,3,新国,19751003,2016,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70288,1,20101004,Ｈ．ライ,Ｈ．ライ,ラ　イ,3,香港,19831029,2010,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70289,0,20221129,Ｍ．ギュイヨ,Ｍ．ギュイヨン,ギュイ,3,仏国,19890507,2022,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70290,0,20101129,Ｍ．チャドウ,Ｍ．チャドウィック,チャド,3,香港,19900712,2010,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70291,0,20101129,Ｐ．マルレナ,Ｐ．マルレナン,マルレ,3,愛国,19820422,2010,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70292,0,20101129,Ｓ．マイヨ,Ｓ．マイヨ,マイヨ,3,仏国,19740607,2010,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70293,0,20101129,Ｊ．スタイン,Ｊ．スタイン,スタイ,3,加国,19800208,2010,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70294,0,20190225,Ｆ．ブロンデ,Ｆ．ブロンデル,ブロン,3,仏国,19740410,2019,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70295,0,20190827,Ｃ．オドノヒ,Ｃ．オドノヒュー,Ｃオド,3,愛国,19801113,2019,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70296,0,20181126,Ｆ．ベリー,Ｆ．ベリー,Ｆベリ,3,愛国,19810102,2018,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70297,0,20230829,Ｕ．リスポリ,Ｕ．リスポリ,リスポ,3,伊国,19880831,2023,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70298,0,20251228,Ｃ．デムーロ,Ｃ．デムーロ,Ｃデム,3,伊国,19920708,2025,0,,,,,,,,10.0,3.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70299,0,20121014,Ｎ．ピンナ,Ｎ．ピンナ,ピンナ,3,伊国,19881015,2012,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70300,1,20111002,Ｔ．アングラ,Ｔ．アングランド,アング,3,香港,19890716,2011,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70301,0,20111128,Ｊ．エスピノ,Ｊ．エスピノーザ,Ｊエス,3,米国,19691217,2011,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70302,0,20111205,Ｐ．ハナガン,Ｐ．ハナガン,ハナガ,3,英国,19800908,2011,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70303,0,20140427,Ｅ．ペドロサ,Ｅ．ペドロサ,ペドロ,3,独国,19740730,2014,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70304,0,20111205,Ｌ．ノレン,Ｌ．ノレン,ノレン,3,豪州,19800312,2011,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70305,0,20170828,Ｔ．クウィリ,Ｔ．クウィリー,クウィ,3,愛国,19841008,2017,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70306,0,20121001,Ｏ．チャベス,Ｏ．チャベス,チャベ,3,星国,19740821,2012,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70307,0,20121126,Ｎ．カラン,Ｎ．カラン,カラン,3,英国,19780706,2012,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70308,0,20241201,Ｗ．ビュイッ,Ｗ．ビュイック,ビュイ,3,英国,19880722,2024,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70309,0,20160129,Ｄ．マクドノ,Ｄ．マクドノー,マクド,3,愛国,19800121,2016,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70310,0,20221129,Ｇ．ブノワ,Ｇ．ブノワ,ブノワ,3,仏国,19830207,2022,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70311,0,20130415,Ｒ．ウォルシ,Ｒ．ウォルシュ,ウォル,3,愛国,19790514,2013,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70312,0,20251202,Ｍ．バルザロ,Ｍ．バルザローナ,バルザ,3,仏国,19910803,2025,0,,,,,,,,1.0,1.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70313,0,20140531,Ｒ．エノン,Ｒ．エノン,エノン,3,新国,19800218,2014,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70314,0,20250928,Ｊ．モレイラ,Ｊ．モレイラ,モレイ,3,伯国,19830926,2025,0,,,,,,,,17.0,5.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70315,0,20140914,Ｎ．ローウィ,Ｎ．ローウィラー,ローウ,3,豪州,19741208,2014,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70316,0,20140928,Ｍ．エスポジ,Ｍ．エスポジート,エスポ,3,伊国,19740918,2014,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70317,0,20141031,Ｄ．ペロヴィ,Ｄ．ペロヴィッチ,ペロヴ,3,塞国,19810717,2014,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70318,0,20161128,Ｐ．ブドー,Ｐ．ブドー,ブドー,3,仏国,19921221,2016,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70319,0,20141201,Ｋ．マニング,Ｋ．マニング,マニン,3,愛国,19670307,2014,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70320,0,20170828,Ｅ．ダシルヴ,Ｅ．ダシルヴァ,ダシル,3,加国,19750629,2017,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70321,0,20200403,Ｆ．ミナリク,Ｆ．ミナリク,ミナリ,3,独国,19750310,2020,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70322,0,20141201,Ａ．デフリー,Ａ．デフリース,デフリ,3,独国,19690727,2014,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70323,0,20160229,Ｌ．コントレ,Ｌ．コントレラス,コント,3,加国,19860314,2016,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70324,0,20240602,Ｊ．マクドナ,Ｊ．マクドナルド,マクド,3,豪国,19920106,2024,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70325,0,20150831,Ｈ．ターナー,Ｈ．ターナー,ターナ,3,英国,19830103,2015,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70326,0,20171204,Ａ．アッゼニ,Ａ．アッゼニ,アッゼ,3,英国,19910326,2017,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70327,0,20160627,Ｔ．ベリー,Ｔ．ベリー,Ｔベリ,3,豪州,19910121,2016,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70328,0,20181224,Ｈ．ボウマン,Ｈ．ボウマン,ボウマ,3,豪州,19800714,2018,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70329,0,20221115,Ｓ．フォーリ,Ｓ．フォーリー,フォー,3,愛国,19880311,2022,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70330,0,20161023,Ｆ．ヴェロン,Ｆ．ヴェロン,ヴェロ,3,仏国,19830922,2016,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70331,0,20250825,Ｋ．ティータ,Ｋ．ティータン,ティー,3,香港,19900603,2025,0,,,,,,,,0.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70332,0,20160829,Ｅ．ウィルソ,Ｅ．ウィルソン,ウィル,3,加国,19810901,2016,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70333,0,20161128,Ｉ．ファーガ,Ｉ．ファーガソン,ファー,3,独国,19710629,2016,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70334,0,20171224,Ｖ．シュミノ,Ｖ．シュミノー,シュミ,3,仏国,19931118,2017,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70335,0,20170828,Ｋ．マリヨン,Ｋ．マリヨン,マリヨ,3,豪州,19940410,2017,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70336,0,20170828,Ｋ．マカヴォ,Ｋ．マカヴォイ,マカヴ,3,豪州,19801024,2017,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
70337,0,20171127,Ｄ．ポルク,Ｄ．ポルク,ポルク,3,独国,19830303,2017,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
